speaker,date,mp_id,gender,constituency_name,constituency_id,backbencher,surname,ONS ID,Valid votes,Majority,vulnerability
Jim McMahon,2017-07-05,4569,M,Oldham West and Royton,3671,False,McMahon,E14000871,45788,17198,37.56005940421071
Daniel Poulter,2010-06-22,3932,M,Central Suffolk and North Ipswich,3399,True,Poulter,E14000624,56524,17185,30.40301464864482
Oliver Heald,2017-07-05,69,M,North East Hertfordshire,3644,True,Heald,E14000845,55580,16835,30.289672544080602
Clive Lewis,2017-07-05,4500,M,Norwich South,3663,True,Lewis,E14000864,51359,15596,30.36663486438599
Mark Pritchard,2017-07-05,1576,M,The Wrekin,3800,True,Pritchard,E14000992,49523,9564,19.312238757748926
Matthew Offord,2017-07-05,4006,M,Hendon,3527,True,Offord,E14000741,52215,1072,2.0530498898783875
Richard Burden,2017-07-05,301,M,"Birmingham, Northfield",3330,True,Burden,E14000565,44348,4667,10.523586182014972
Mary Robinson,2017-07-05,4406,F,Cheadle,3403,True,Robinson,E14000627,54572,4507,8.258814043832002
Stephen Kinnock,2017-07-05,4359,M,Aberavon,3287,True,Kinnock,W07000049,33268,16761,50.381748226523996
Greg Knight,2017-07-05,1200,M,East Yorkshire,3466,True,Knight,E14000683,53956,15006,27.811550151975684
Craig Tracey,2017-07-05,4509,M,North Warwickshire,3653,True,Tracey,E14000854,47178,8510,18.038068591292554
Julian Sturdy,2017-07-05,4079,M,York Outer,3877,True,Sturdy,E14001062,57427,8289,14.433977049123234
Glyn Davies,2017-07-05,4041,M,Montgomeryshire,3617,True,Davies,W07000063,34891,9285,26.61144707804305
Peter Heaton-Jones,2017-07-05,4524,M,North Devon,3636,True,Heaton-Jones,E14000838,55705,4332,7.7766807288394215
Grahame Morris,2010-05-27,3973,M,Easington,3458,True,Morris,E14000677,36364,14892,40.95259047409526
Ivan Lewis,2017-07-05,441,M,Bury South,3380,True,Lewis,E14000612,50990,5965,11.69837222984899
Wayne David,2017-07-05,1398,M,Caerphilly,3382,False,David,W07000076,41297,12078,29.246676514032494
Guy Opperman,2017-07-05,4142,M,Hexham,3532,False,Opperman,E14000746,46224,9236,19.980962270681896
Colleen Fletcher,2017-07-05,4378,F,Coventry North East,3427,True,Fletcher,E14000649,46508,15580,33.49961296981164
Mhairi Black,2017-07-05,4421,F,Paisley and Renfrewshire South,2286,False,Black,S14000053,41712,2541,6.091772151898734
Mark Menzies,2017-07-05,3998,M,Fylde,3491,True,Menzies,E14000706,46467,11805,25.405126218606753
Ben Lake,2017-07-05,4630,M,Ceredigion,3400,True,Lake,W07000064,39767,104,0.2615233736515201
Jo Platt,2017-07-05,4673,F,Leigh,3573,True,Platt,E14000785,46874,9554,20.382301489098435
George Howarth,2017-07-05,481,M,Knowsley,3562,True,Howarth,E14000775,55483,42214,76.08456644377557
Liam Fox,2017-07-06,223,M,North Somerset,3649,False,Fox,E14000850,61994,17103,27.588153692292806
Greg Hands,2017-07-06,1526,M,Chelsea and Fulham,3405,False,Hands,E14000629,42128,8188,19.43600455753893
Barry Gardiner,2017-07-06,146,M,Brent North,3359,False,Gardiner,E14000592,56444,17061,30.22641910566225
James Frith,2017-07-06,4637,M,Bury North,3379,True,Frith,E14000611,47903,4375,9.13303968436215
Phillip Lee,2017-07-06,3921,M,Bracknell,3352,False,Lee,E14000586,55892,16016,28.655263722894155
Sarah Champion,2017-07-06,4267,F,Rotherham,3707,False,Champion,E14000904,37923,11387,30.026632914062706
Anne Milton,2017-07-06,1523,F,Guildford,3505,False,Milton,E14000719,55509,17040,30.697724693292976
Stephanie Peacock,2017-07-06,4607,F,Barnsley East,3303,True,Peacock,E14000542,40776,13283,32.57553462821268
Judith Cummins,2017-07-06,4391,F,Bradford South,3354,False,Cummins,E14000588,41049,6700,16.32195668591196
Kate Hoey,2017-07-06,210,F,Vauxhall,3820,True,Hoey,E14001008,55042,20250,36.790087569492385
Dan Jarvis,2017-07-06,4243,M,Barnsley Central,3302,True,Jarvis,E14000541,39087,15546,39.7728144907514
Edward Vaizey,2010-06-03,1580,M,Wantage,3827,False,Vaizey,E14001015,63602,17380,27.3261847111726
Karen Lee,2017-07-06,4664,F,Lincoln,3580,True,Lee,E14000792,48718,1538,3.1569440453220574
Jamie Stone,2017-07-06,4612,M,"Caithness, Sutherland and Easter Ross",543,False,Stone,S14000009,30901,2044,6.61467266431507
Danielle Rowley,2017-07-06,4628,F,Midlothian,1977,True,Rowley,S14000045,45273,885,1.9548075011596315
Kate Osamor,2017-07-06,4515,F,Edmonton,3470,False,Osamor,E14000687,43678,21115,48.34241494573928
George Eustice,2017-07-06,3934,M,Camborne and Redruth,3385,False,Eustice,E14000616,48456,1577,3.254498926861483
Mark Lancaster,2017-07-10,1544,M,Milton Keynes North,3612,False,Lancaster,E14000821,63924,1975,3.0896064076090357
Michael Fallon,2017-07-10,88,M,Sevenoaks,3721,False,Fallon,E14000918,51218,21917,42.79159670428365
Tobias Ellwood,2017-07-10,1487,M,Bournemouth East,3350,False,Ellwood,E14000584,48618,7937,16.32522933892797
Johnny Mercer,2017-07-10,4485,M,"Plymouth, Moor View",3679,True,Mercer,E14000879,45417,5019,11.050928066582998
Nia Griffith,2017-07-10,1541,F,Llanelli,3585,False,Griffith,W07000045,40342,12024,29.805165832135245
Emma Lewell-Buck,2017-07-10,4277,F,South Shields,3749,False,Lewell-Buck,E14000944,40772,14508,35.583243402334936
Jenny Chapman,2017-07-10,3972,F,Darlington,3437,False,Chapman,E14000658,44817,3280,7.318651404600933
Pauline Latham,2017-07-10,4025,F,Mid Derbyshire,3604,True,Latham,E14000814,50371,11616,23.060888209485615
Harriett Baldwin,2017-07-10,4107,F,West Worcestershire,3848,False,Baldwin,E14001035,56471,21328,37.76805794124417
Alberto Costa,2017-07-10,4439,M,South Leicestershire,3745,True,Costa,E14000940,56689,18631,32.865282506306336
Kit Malthouse,2017-07-10,4495,M,North West Hampshire,3656,True,Malthouse,E14000857,58772,22679,38.588103178384266
Alan Duncan,2017-07-11,343,M,Rutland and Melton,3712,False,Duncan,E14000909,57569,23104,40.13271031284198
Gary Streeter,2017-07-11,234,M,South West Devon,3755,True,Streeter,E14000950,52857,15816,29.92224303308928
Adam Afriyie,2017-07-11,1586,M,Windsor,3855,True,Afriyie,E14001042,53921,22384,41.512583223604906
David Morris,2017-07-11,4135,M,Morecambe and Lunesdale,3618,True,Morris,E14000825,45657,1399,3.0641522658080906
Teresa Pearce,2017-07-11,4003,F,Erith and Thamesmead,3479,True,Pearce,E14000696,44464,10014,22.521590500179922
Mark Tami,2017-07-11,1383,M,Alyn and Deeside,3292,False,Tami,W07000043,44760,5235,11.695710455764075
Jonathan Djanogly,2017-07-11,1425,M,Huntingdon,3543,True,Djanogly,E14000757,59720,14475,24.238111185532485
Nadine Dorries,2017-07-11,1481,F,Mid Bedfordshire,3603,True,Dorries,E14000813,63138,20983,33.233551902182526
Mark Francois,2017-07-11,1444,M,Rayleigh and Wickford,3690,True,Francois,E14000888,55323,23450,42.38743379787792
Chris Evans,2017-07-11,4040,M,Islwyn,3551,True,Evans,W07000077,36093,11412,31.618319341700605
Royston Smith,2017-07-11,4478,M,"Southampton, Itchen",3760,True,Smith,E14000955,46783,31,0.0662633862727914
Mel Stride,2017-07-11,3935,M,Central Devon,3398,False,Stride,E14000623,57844,15680,27.107392296521677
Robert Goodwill,2017-07-11,1562,M,Scarborough and Whitby,3716,False,Goodwill,E14000913,50449,3435,6.8088564689091955
Priti Patel,2017-07-12,4066,F,Witham,3858,False,Patel,E14001045,49241,18646,37.86681830182165
Roberta Blackman-Woods,2017-07-12,1501,F,City of Durham,3417,False,Blackman-Woods,E14000641,48324,12364,25.58563032861518
Matt Rodda,2017-07-12,4654,M,Reading East,3691,True,Rodda,E14000889,55238,3749,6.786994460335276
Graham Brady,2017-07-12,435,M,Altrincham and Sale West,3291,True,Brady,E14000532,52790,6426,12.172759992422808
Dawn Butler,2017-07-12,1489,F,Brent Central,3358,False,Butler,E14000591,52296,27997,53.535643261434906
Alex Sobel,2017-07-12,4658,M,Leeds North West,3568,True,Sobel,E14000780,46287,4224,9.125672435024953
David Jones,2017-07-12,1502,M,Clwyd West,3421,True,Jones,W07000059,40654,3437,8.45427264229842
Jake Berry,2017-07-12,4060,M,Rossendale and Darwen,3705,False,Berry,E14000902,50156,3216,6.411994576920009
Mike Penning,2017-07-13,1528,M,Hemel Hempstead,3525,True,Penning,E14000739,52282,9445,18.06549099116331
Mohammad Yasin,2017-07-13,4598,M,Bedford,3313,True,Yasin,E14000552,48480,789,1.6274752475247525
John Stevenson,2017-07-17,3942,M,Carlisle,3393,True,Stevenson,E14000620,43056,2599,6.036324786324786
Kirstene Hair,2017-07-17,4675,F,Angus,59,True,Hair,S14000004,40192,2645,6.580911624203821
Charles Walker,2017-07-17,1493,M,Broxbourne,3374,True,Walker,E14000606,47485,15792,33.25681794250816
Lyn Brown,2017-07-17,1583,F,West Ham,3844,False,Brown,E14001032,60708,36754,60.54226790538314
Michelle Donelan,2017-07-18,4530,F,Chippenham,3411,True,Donelan,E14000635,57140,16630,29.10395519775989
Andrew Jones,2017-07-18,3996,M,Harrogate and Knaresborough,3516,False,Jones,E14000730,56740,18168,32.01973916108565
Stephen Barclay,2017-07-18,4095,M,North East Cambridgeshire,3641,False,Barclay,E14000842,53284,21270,39.9181743112379
Kemi Badenoch,2017-07-18,4597,F,Saffron Walden,3713,True,Badenoch,E14000910,60911,24966,40.98767053569963
Stephen Metcalfe,2017-07-18,4092,M,South Basildon and East Thurrock,3737,True,Metcalfe,E14000933,47120,11490,24.384550084889646
Tanmanjeet Singh Dhesi,2017-07-18,4638,M,Slough,3733,True,Dhesi,E14000930,54295,16998,31.306750161156643
Jack Brereton,2017-07-18,4643,M,Stoke-on-Trent South,3779,True,Brereton,E14000974,41690,663,1.590309426721036
Eleanor Smith,2017-07-18,4609,F,Wolverhampton South West,3864,True,Smith,E14001051,42346,2185,5.159873423699995
Jon Cruddas,2017-07-18,1406,M,Dagenham and Rainham,3436,True,Cruddas,E14000657,45843,4652,10.147677944288114
Ann Coffey,2017-07-18,458,F,Stockport,3774,True,Coffey,E14000969,41544,14477,34.8473907182746
Jonathan Lord,2017-07-18,4090,M,Woking,3860,True,Lord,E14001047,55246,16724,30.271874886869636
David Mundell,2017-07-19,1512,M,"Dumfriesshire, Clydesdale and Tweeddale",914,False,Mundell,S14000014,48964,9441,19.281512948288537
David Duguid,2017-07-19,4606,M,Banff and Buchan,110,True,Duguid,S14000007,41643,3693,8.868237158706146
Gordon Marsden,2017-07-19,465,M,Blackpool South,3338,False,Marsden,E14000573,34953,2523,7.2182645266500725
Richard Burgon,2017-07-19,4493,M,Leeds East,3566,False,Burgon,E14000778,41441,12752,30.771458217707103
Preet Kaur Gill,2017-07-19,4603,F,"Birmingham, Edgbaston",3325,True,Gill,E14000560,43612,6917,15.860313675135284
Mike Hill,2017-07-19,4644,M,Hartlepool,3519,True,Hill,E14000733,41835,7650,18.28612405880244
Robin Walker,2017-07-19,4091,M,Worcester,3865,False,Walker,E14001052,51423,2508,4.877195029461525
Andrew Lewer,2017-07-19,4659,M,Northampton South,3661,True,Lewer,E14000862,41034,1159,2.824487010771555
Guto Bebb,2017-07-19,3910,M,Aberconwy,3288,False,Bebb,W07000058,32150,635,1.9751166407465006
Michael Gove,2017-07-20,1571,M,Surrey Heath,3789,False,Gove,E14000983,57822,24943,43.137560098232505
Sue Hayman,2017-07-20,4395,F,Workington,3866,False,Hayman,E14001053,41676,3925,9.417890392552069
Thérèse  Coffey,2010-05-27,4098,F,Suffolk Coastal,3787,True,Coffey,E14000981,58074,16012,27.571718841478116
David Lidington,2017-09-05,15,M,Aylesbury,3299,False,Lidington,E14000538,58783,14656,24.93237840872361
Dominic Raab,2017-09-05,4007,M,Esher and Walton,3480,False,Raab,E14000697,59842,23298,38.932522308746364
Sam Gyimah,2017-09-05,3980,M,East Surrey,3464,False,Gyimah,E14000681,59203,23914,40.393223316386
David Warburton,2017-09-05,4526,M,Somerton and Frome,3735,True,Warburton,E14000932,63892,22906,35.85112377136418
Yasmin Qureshi,2017-09-05,3924,F,Bolton South East,3345,False,Qureshi,E14000579,42323,13126,31.013869527207426
Shabana Mahmood,2017-09-05,3914,F,"Birmingham, Ladywood",3329,True,Mahmood,E14000564,41307,28714,69.51364175563464
Stuart Andrew,2017-09-05,4032,M,Pudsey,3688,False,Andrew,E14000886,53959,331,0.6134287143942623
David Crausby,2017-09-05,437,M,Bolton North East,3344,True,Crausby,E14000578,45183,3797,8.403603125069163
Alun Cairns,2017-09-06,4086,M,Vale of Glamorgan,3819,False,Cairns,W07000078,53718,2190,4.076845750027924
Christina Rees,2017-09-06,4525,F,Neath,3620,False,Rees,W07000069,38285,12631,32.992033433459575
Luciana Berger,2017-09-06,4036,F,"Liverpool, Wavertree",3583,True,Berger,E14000795,43640,29466,67.52062328139323
Graham Stuart,2017-09-06,1482,M,Beverley and Holderness,3321,False,Stuart,E14000556,55638,14042,25.23814659045976
Steve Baker,2010-06-08,4064,M,Wycombe,3870,True,Baker,E14001056,53493,6578,12.296936047707177
Rosie Duffield,2017-09-07,4616,F,Canterbury,3388,True,Duffield,E14000619,56800,187,0.32922535211267606
Stephen McPartland,2017-09-11,4093,M,Stevenage,3773,True,McPartland,E14000968,49327,3386,6.864394753380501
Margaret Beckett,2017-09-11,328,F,Derby South,3443,True,Beckett,E14000663,45306,11248,24.826733765947115
Conor Burns,2017-09-11,3922,M,Bournemouth West,3351,True,Burns,E14000585,44507,7711,17.325364549396724
Douglas Ross,2017-09-12,4627,M,Moray,2004,True,Ross,S14000046,47605,4159,8.736477260791933
Roger Gale,2017-09-12,87,M,North Thanet,3651,True,Gale,E14000852,48325,10738,22.220382824624934
Stephen Morgan,2017-09-13,4653,M,Portsmouth South,3685,True,Morgan,E14000884,44566,1554,3.4869631557689718
Alan Campbell,2017-09-13,529,M,Tynemouth,3815,False,Campbell,E14001006,56858,11666,20.517781138977803
Gareth Thomas,2010-06-02,177,M,Harrow West,3518,False,Thomas,E14000732,50355,13314,26.440274054215074
Graham P Jones,2017-09-14,3999,M,Hyndburn,3544,True,Jones,E14000758,45202,5815,12.86447502322906
John McNally,2017-10-10,4424,M,Falkirk,1115,True,McNally,S14000028,53809,4923,9.149027114423237
Gordon Henderson,2017-10-11,4050,M,Sittingbourne and Sheppey,3730,True,Henderson,E14000927,51389,15211,29.599719784389656
Anna Turley,2017-10-11,4449,F,Redcar,3693,True,Turley,E14000891,42560,9485,22.286184210526315
Nicholas Brown,2010-07-21,523,M,Newcastle upon Tyne East,3626,False,Brown,E14000832,41637,19261,46.259336647693154
Anne Marie Morris,2017-10-24,4249,F,Newton Abbot,3632,True,Morris,E14000835,51637,17160,33.231984817088524
Helen Grant,2017-10-24,4018,F,Maidstone and The Weald,3593,True,Grant,E14000804,51717,17723,34.26919581568923
Nick Boles,2010-06-08,3995,M,Grantham and Stamford,3500,True,Boles,E14000714,56593,20094,35.50615800540703
Adam Holloway,2017-11-02,1522,M,Gravesham,3501,True,Holloway,E14000715,48997,9347,19.07667816396922
Geoffrey Cox,2017-11-14,1508,M,Torridge and West Devon,3809,True,Cox,E14001000,59480,20686,34.778076664425015
Seema Kennedy,2017-11-15,4455,F,South Ribble,3748,True,Kennedy,E14000943,54834,7421,13.53357405988985
Christopher Pincher,2017-11-22,4075,M,Tamworth,3794,True,Pincher,E14000986,47110,12347,26.208872850774785
Gavin Williamson,2017-11-27,4108,M,South Staffordshire,3750,False,Williamson,E14000945,51109,22733,44.479445890156335
Andrew Griffiths,2017-12-19,3936,M,Burton,3378,False,Griffiths,E14000610,49911,10047,20.129831099356853
Andrea Jenkyns,2018-01-08,4490,F,Morley and Outwood,3619,True,Jenkyns,E14000826,52357,2104,4.018564852837252
David Evennett,2018-01-10,1198,M,Bexleyheath and Crayford,3323,True,Evennett,E14000558,45189,9073,20.077895062957797
Emma Reynolds,2018-01-15,4077,F,Wolverhampton North East,3862,True,Reynolds,E14001049,36508,4587,12.564369453270515
Ian Lavery,2018-01-17,4139,M,Wansbeck,3826,False,Lavery,E14001014,42454,10435,24.57954491920667
Heather Wheeler,2018-01-17,4053,F,South Derbyshire,3739,False,Wheeler,E14000935,52631,11970,22.743250175751932
David Rutley,2018-01-24,4033,M,Macclesfield,3591,False,Rutley,E14000802,54307,8608,15.850626990995636
Chris Heaton-Harris,2018-02-21,3977,M,Daventry,3439,False,Heaton-Harris,E14000660,55663,21734,39.045685643964575
Suella Braverman,2018-05-03,4475,F,Fareham,3482,False,Braverman,E14000699,57014,21555,37.80650366576631
Nigel Adams,2018-06-05,4057,M,Selby and Ainsty,3720,False,Adams,E14000917,56076,13772,24.55952635708681
Roger Godsiff,2018-06-25,304,M,"Birmingham, Hall Green",3327,True,Godsiff,E14000562,54310,33944,62.50046032038299
George Hollingbery,2018-06-26,4016,M,Meon Valley,3600,False,Hollingbery,E14000811,54192,25692,47.40921169176262
Andrew Stephenson,2018-07-02,4044,M,Pendle,3675,False,Stephenson,E14000875,44854,1279,2.8514736701297543
Janet Daby,2018-07-24,4698,F,Lewisham East,3575,True,Daby,E14000787,22056,5629,25.521400072542622
Jared O'Mara,2018-07-24,4661,M,"Sheffield, Hallam",3725,True,O'Mara,E14000922,57020,2125,3.726762539459839
Grant Shapps,2018-11-19,1582,M,Welwyn Hatfield,3839,True,Shapps,E14001027,51669,7369,14.261936557703844
Mark Spencer,2018-12-10,4055,M,Sherwood,3727,False,Spencer,E14000924,53364,5198,9.740649126752118
Craig Whittaker,2019-01-08,3940,M,Calder Valley,3383,False,Whittaker,E14000614,58054,609,1.0490233231129638
Julian Smith,2019-01-10,4118,M,Skipton and Ripon,3731,False,Smith,E14000928,58138,19985,34.37510750283808
Ruth Jones,2019-04-11,4716,F,Newport West,3630,True,Jones,W07000056,23515,1951,8.296831809483308
Lisa Forbes,2019-07-18,4717,F,Peterborough,3678,True,Forbes,E14000878,33920,683,2.013561320754717
Jane Dodds,2019-09-04,4718,F,Brecon and Radnorshire,3357,False,Dodds,W07000068,31814,1425,4.479160118186962
Rosie Winterton,2019-11-04,390,F,Doncaster Central,3448,True,Winterton,E14000668,43024,10131,23.547322424693196
Eleanor Laing,2019-11-04,36,F,Epping Forest,3476,True,Laing,E14000693,50779,18243,35.92626873313771
