vote_decision,year,ons_const_code,constituency_name,under_30,over_65,age,gender,left_right,weight
Labour,2015,E14000579,Bolton South East,42.24399736601571,13.80876094626869,38,Male,5,1.0190529823303223
Labour,2015,E14000579,Bolton South East,42.24399736601571,13.80876094626869,68,Female,3,0.42800000309944153
Labour,2015,E14000579,Bolton South East,42.24399736601571,13.80876094626869,34,Female,5,0.6087149977684021
Conservatives,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,68,Male,8,0.8304269909858704
Conservatives,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,65,Female,5,0.42800000309944153
Labour,2015,E14000579,Bolton South East,42.24399736601571,13.80876094626869,75,Female,3,0.6370049715042114
Labour,2015,E14000579,Bolton South East,42.24399736601571,13.80876094626869,24,Male,3,0.6848809719085693
Labour,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,59,Female,5,0.8319939970970154
Labour,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,72,Male,3,0.42800000309944153
Conservatives,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,52,Male,4,1.5285789966583252
Conservatives,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,55,Male,7,0.42800000309944153
Conservatives,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,72,Male,6,0.8304269909858704
Conservatives,2015,E14000580,Bolton West,35.01581625636089,16.61394581213038,73,Male,7,0.8304269909858704
Conservatives,2015,E14000609,Burnley,37.81228821833469,16.23496709128293,59,Female,7,0.8319939970970154
Labour,2015,E14000609,Burnley,37.81228821833469,16.23496709128293,70,Female,4,0.8319939970970154
Conservatives,2015,E14000609,Burnley,37.81228821833469,16.23496709128293,30,Female,5,1.2174309492111206
Conservatives,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,50,Female,5,0.8548460006713867
Labour,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,47,Male,5,1.0190529823303223
Conservatives,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,64,Female,6,0.42800000309944153
Labour,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,57,Female,5,0.42800000309944153
Conservatives,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,71,Male,8,0.42800000309944153
Labour,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,47,Male,2,1.5285789966583252
Conservatives,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,35,Male,4,0.5095270276069641
Labour,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,41,Female,2,0.42800000309944153
Conservatives,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,70,Female,8,0.8319939970970154
Conservatives,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,43,Female,9,0.42800000309944153
Labour,2015,E14000611,Bury North,36.44545850627163,16.31199981655163,43,Male,3,0.5095270276069641
Conservatives,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,45,Female,5,0.8548460006713867
Labour,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,63,Female,5,0.42800000309944153
Conservatives,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,67,Male,8,0.8304269909858704
Conservatives,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,32,Female,4,0.6087149977684021
Labour,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,32,Male,,1.1052039861679077
Conservatives,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,33,Male,,1.1052039861679077
Labour,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,42,Female,4,0.42800000309944153
Conservatives,2015,E14000637,Chorley,34.69430750431889,16.73829688619222,41,Female,6,0.8548460006713867
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,61,Male,,0.42800000309944153
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,33,Male,4,1.1052039861679077
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,29,Male,5,0.5526019930839539
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,83,Male,5,0.4774929881095886
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,72,Male,0,0.42800000309944153
Conservatives,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,66,Female,5,0.42800000309944153
Conservatives,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,64,Male,6,0.8304269909858704
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,33,Female,3,1.2174309492111206
Labour,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,40,Female,4,0.8548460006713867
Conservatives,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,77,Female,8,0.6370049715042114
Conservatives,2015,E14000640,City of Chester,36.85359427926232,17.8848325178773,73,Female,10,0.42800000309944153
Labour,2015,E14000688,Ellesmere Port and Neston,33.98225812018915,18.58180019099559,84,Female,5,0.6370049715042114
Labour,2015,E14000688,Ellesmere Port and Neston,33.98225812018915,18.58180019099559,71,Male,,0.42800000309944153
Labour,2015,E14000688,Ellesmere Port and Neston,33.98225812018915,18.58180019099559,20,Female,,1.4552489519119263
Labour,2015,E14000688,Ellesmere Port and Neston,33.98225812018915,18.58180019099559,29,Male,3,2.2104060649871826
Conservatives,2015,E14000688,Ellesmere Port and Neston,33.98225812018915,18.58180019099559,61,Male,,0.8304269909858704
Labour,2015,E14000708,Garston and Halewood,36.19660787946405,17.60443002343982,42,Female,5,0.8548460006713867
Labour,2015,E14000708,Garston and Halewood,36.19660787946405,17.60443002343982,81,Female,5,0.6370049715042114
Labour,2015,E14000708,Garston and Halewood,36.19660787946405,17.60443002343982,19,Male,3,2.0546419620513916
Conservatives,2015,E14000708,Garston and Halewood,36.19660787946405,17.60443002343982,68,Female,6,0.8319939970970154
Conservatives,2015,E14000708,Garston and Halewood,36.19660787946405,17.60443002343982,72,Female,6,0.8319939970970154
Labour,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,71,Male,0,0.42800000309944153
Labour,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,27,Female,,1.2174309492111206
Conservatives,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,48,Male,5,1.0190529823303223
Labour,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,72,Male,0,0.42800000309944153
Labour,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,33,Female,7,1.2174309492111206
Labour,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,82,Male,4,0.9549869894981384
Labour,2015,E14000747,Heywood and Middleton,37.11956417117447,16.00573661616648,44,Female,4,1.7096920013427734
Labour,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,18,Female,4,1.940332055091858
Labour,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,43,Female,3,0.8548460006713867
Labour,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,73,Male,5,1.2456400394439697
Labour,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,29,Male,,1.1052039861679077
Labour,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,40,Male,5,1.0190529823303223
Conservatives,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,45,Female,5,0.8548460006713867
Labour,2015,E14000758,Hyndburn,38.57547516595671,15.75669773174476,40,Female,4,0.8548460006713867
Labour,2015,E14000794,"Liverpool, Walton",39.43140754930559,14.55004571378815,67,Female,5,0.42800000309944153
Labour,2015,E14000794,"Liverpool, Walton",39.43140754930559,14.55004571378815,32,Female,5,0.6087149977684021
Labour,2015,E14000794,"Liverpool, Walton",39.43140754930559,14.55004571378815,27,Female,5,0.6087149977684021
Labour,2015,E14000794,"Liverpool, Walton",39.43140754930559,14.55004571378815,64,Male,3,0.42800000309944153
Conservatives,2015,E14000794,"Liverpool, Walton",39.43140754930559,14.55004571378815,80,Male,8,0.9549869894981384
Labour,2015,E14000794,"Liverpool, Walton",39.43140754930559,14.55004571378815,72,Male,2,0.42800000309944153
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,73,Female,2,0.42800000309944153
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,33,Female,5,0.6087149977684021
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,49,Male,3,1.0190529823303223
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,42,Male,2,0.5095270276069641
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,61,Male,3,0.42800000309944153
Conservatives,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,82,Male,8,0.4774929881095886
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,78,Female,3,1.2740099430084229
Labour,2015,E14000796,"Liverpool, West Derby",38.97853916078509,14.95631620221567,91,Female,3,0.6370049715042114
Conservatives,2015,E14000805,Makerfield,35.65609661717684,16.45485835319036,42,Female,5,0.8548460006713867
Labour,2015,E14000808,"Manchester, Gorton",53.55492005251894,8.242054713214266,64,Female,,0.42800000309944153
Labour,2015,E14000808,"Manchester, Gorton",53.55492005251894,8.242054713214266,56,Male,0,0.42800000309944153
Labour,2015,E14000808,"Manchester, Gorton",53.55492005251894,8.242054713214266,23,Female,4,0.970166027545929
Labour,2015,E14000825,Morecambe and Lunesdale,33.06000022809439,21.39069146812951,46,Female,2,0.42800000309944153
Labour,2015,E14000825,Morecambe and Lunesdale,33.06000022809439,21.39069146812951,59,Female,4,0.42800000309944153
Conservatives,2015,E14000825,Morecambe and Lunesdale,33.06000022809439,21.39069146812951,70,Female,5,0.42800000309944153
Conservatives,2015,E14000825,Morecambe and Lunesdale,33.06000022809439,21.39069146812951,78,Male,7,1.432479977607727
Labour,2015,E14000875,Pendle,38.78281089299288,16.04212314984573,89,Male,5,0.4774929881095886
Conservatives,2015,E14000875,Pendle,38.78281089299288,16.04212314984573,73,Female,5,0.42800000309944153
Labour,2015,E14000875,Pendle,38.78281089299288,16.04212314984573,19,Female,0,0.4850830137729645
Labour,2015,E14000875,Pendle,38.78281089299288,16.04212314984573,44,Male,4,0.5095270276069641
Conservatives,2015,E14000875,Pendle,38.78281089299288,16.04212314984573,20,Male,5,2.0546419620513916
Conservatives,2015,E14000877,Penrith and The Border,29.80459208597949,21.69027845627748,41,Female,5,0.42800000309944153
Labour,2015,E14000877,Penrith and The Border,29.80459208597949,21.69027845627748,41,Female,2,0.8548460006713867
Conservatives,2015,E14000877,Penrith and The Border,29.80459208597949,21.69027845627748,81,Female,6,0.6370049715042114
Conservatives,2015,E14000877,Penrith and The Border,29.80459208597949,21.69027845627748,46,Female,5,0.8548460006713867
Labour,2015,E14000885,Preston,47.9278328761342,11.34416543574594,65,Female,5,0.42800000309944153
Labour,2015,E14000885,Preston,47.9278328761342,11.34416543574594,32,Male,2,1.1052039861679077
Conservatives,2015,E14000885,Preston,47.9278328761342,11.34416543574594,50,Male,7,1.0190529823303223
Labour,2015,E14000885,Preston,47.9278328761342,11.34416543574594,25,Male,6,2.2104060649871826
Conservatives,2015,E14000885,Preston,47.9278328761342,11.34416543574594,24,Female,5,0.970166027545929
Conservatives,2015,E14000885,Preston,47.9278328761342,11.34416543574594,58,Female,5,0.8319939970970154
Labour,2015,E14000885,Preston,47.9278328761342,11.34416543574594,54,Female,0,0.42800000309944153
Labour,2015,E14000894,Ribble Valley,33.25630100382755,19.0304243312115,48,Male,2,1.5285789966583252
Labour,2015,E14000894,Ribble Valley,33.25630100382755,19.0304243312115,58,Male,2,1.2456400394439697
Conservatives,2015,E14000894,Ribble Valley,33.25630100382755,19.0304243312115,52,Male,,1.0190529823303223
Labour,2015,E14000894,Ribble Valley,33.25630100382755,19.0304243312115,64,Male,4,0.8304269909858704
Conservatives,2015,E14000894,Ribble Valley,33.25630100382755,19.0304243312115,53,Female,6,1.28226900100708
Conservatives,2015,E14000894,Ribble Valley,33.25630100382755,19.0304243312115,88,Female,6,0.6370049715042114
Labour,2015,E14000897,Rochdale,42.48689763925607,13.15987199109503,26,Female,4,1.2174309492111206
Labour,2015,E14000897,Rochdale,42.48689763925607,13.15987199109503,31,Male,,1.1052039861679077
Labour,2015,E14000897,Rochdale,42.48689763925607,13.15987199109503,39,Female,10,0.42800000309944153
Conservatives,2015,E14000897,Rochdale,42.48689763925607,13.15987199109503,88,Male,5,0.4774929881095886
Conservatives,2015,E14000897,Rochdale,42.48689763925607,13.15987199109503,71,Male,5,0.42800000309944153
Labour,2015,E14000897,Rochdale,42.48689763925607,13.15987199109503,73,Male,3,0.8304269909858704
Labour,2015,E14000943,South Ribble,33.3507923303653,18.39253987326822,24,Female,,0.970166027545929
Conservatives,2015,E14000943,South Ribble,33.3507923303653,18.39253987326822,43,Male,5,1.0190529823303223
Conservatives,2015,E14000943,South Ribble,33.3507923303653,18.39253987326822,55,Female,5,0.8319939970970154
Conservatives,2015,E14000958,Southport,31.7445038227061,23.16969274515661,69,Male,,0.8304269909858704
Conservatives,2015,E14000958,Southport,31.7445038227061,23.16969274515661,47,Female,4,0.8548460006713867
Conservatives,2015,E14000958,Southport,31.7445038227061,23.16969274515661,30,Male,6,1.1052039861679077
Labour,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,60,Female,4,0.42800000309944153
Labour,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,83,Male,4,0.9549869894981384
Labour,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,65,Female,3,0.8319939970970154
Labour,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,77,Female,6,0.6370049715042114
Conservatives,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,55,Female,7,1.2479909658432007
Labour,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,86,Female,,0.6370049715042114
Conservatives,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,53,Female,6,0.8548460006713867
Conservatives,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,78,Female,,1.2740099430084229
Conservatives,2015,E14000962,St. Helens North,35.23487846826499,17.54802213058704,45,Female,7,0.8548460006713867
Labour,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,21,Female,5,1.4552489519119263
Labour,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,27,Female,1,1.2174309492111206
Labour,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,37,Female,4,0.8548460006713867
Labour,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,75,Female,5,0.6370049715042114
Labour,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,70,Female,4,0.42800000309944153
Labour,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,64,Female,4,0.8319939970970154
Conservatives,2015,E14000963,St. Helens South and Whiston,35.74912822754503,17.91628997486514,58,Female,5,0.8319939970970154
Labour,2015,E14000967,Stalybridge and Hyde,37.17898408545891,15.05886200130804,71,Female,,0.42800000309944153
Labour,2015,E14000967,Stalybridge and Hyde,37.17898408545891,15.05886200130804,28,Female,5,0.6087149977684021
Labour,2015,E14000967,Stalybridge and Hyde,37.17898408545891,15.05886200130804,64,Male,0,0.42800000309944153
Conservatives,2015,E14000967,Stalybridge and Hyde,37.17898408545891,15.05886200130804,67,Female,5,0.8319939970970154
Conservatives,2015,E14000967,Stalybridge and Hyde,37.17898408545891,15.05886200130804,78,Female,6,0.6370049715042114
Conservatives,2015,E14000967,Stalybridge and Hyde,37.17898408545891,15.05886200130804,70,Male,8,0.8304269909858704
Conservatives,2015,E14000969,Stockport,37.958530819622,13.84736613075847,40,Male,5,1.0190529823303223
Conservatives,2015,E14000661,Denton and Reddish,36.80445521483829,16.26083511976885,52,Male,7,1.0190529823303223
Labour,2015,E14000969,Stockport,37.958530819622,13.84736613075847,65,Female,2,0.8319939970970154
Labour,2015,E14000969,Stockport,37.958530819622,13.84736613075847,52,Male,3,1.5285789966583252
Labour,2015,E14000969,Stockport,37.958530819622,13.84736613075847,53,Male,5,0.5095270276069641
Labour,2015,E14000979,Stretford and Urmston,38.23329856504876,14.77888383679835,61,Female,5,1.6639879941940308
Labour,2015,E14000979,Stretford and Urmston,38.23329856504876,14.77888383679835,40,Male,5,1.0190529823303223
Labour,2015,E14000979,Stretford and Urmston,38.23329856504876,14.77888383679835,18,Female,4,2.4254150390625
Conservatives,2015,E14000979,Stretford and Urmston,38.23329856504876,14.77888383679835,35,Female,5,1.28226900100708
Conservatives,2015,E14000979,Stretford and Urmston,38.23329856504876,14.77888383679835,78,Female,7,1.2740099430084229
Labour,2015,E14000979,Stretford and Urmston,38.23329856504876,14.77888383679835,47,Female,6,0.8548460006713867
Conservatives,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,52,Female,,0.42800000309944153
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,65,Female,,0.42800000309944153
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,56,Male,3,0.42800000309944153
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,88,Female,5,0.6370049715042114
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,51,Male,,1.0190529823303223
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,58,Male,4,0.8304269909858704
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,39,Female,4,0.42800000309944153
Conservatives,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,63,Male,5,1.6608539819717407
Labour,2015,E14001024,Weaver Vale,34.85293617214352,15.87472634671446,44,Male,4,0.5095270276069641
Conservatives,2015,E14001033,West Lancashire,36.06232264734115,18.49742080445584,65,Male,8,1.2456400394439697
Conservatives,2015,E14001033,West Lancashire,36.06232264734115,18.49742080445584,78,Female,5,1.2740099430084229
Labour,2015,E14001033,West Lancashire,36.06232264734115,18.49742080445584,56,Male,5,1.2456400394439697
Conservatives,2015,E14001037,Westmorland and Lonsdale,28.30348312062822,24.50696504963119,49,Male,7,0.5095270276069641
Conservatives,2015,E14001037,Westmorland and Lonsdale,28.30348312062822,24.50696504963119,74,Female,5,0.8319939970970154
Conservatives,2015,E14001037,Westmorland and Lonsdale,28.30348312062822,24.50696504963119,58,Female,7,0.42800000309944153
Conservatives,2015,E14001037,Westmorland and Lonsdale,28.30348312062822,24.50696504963119,38,Male,7,0.5095270276069641
Labour,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,48,Female,5,0.42800000309944153
Labour,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,52,Male,6,0.5095270276069641
Labour,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,35,Male,2,0.5095270276069641
Conservatives,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,62,Female,4,0.42800000309944153
Conservatives,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,48,Female,8,0.42800000309944153
Conservatives,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,37,Male,7,1.0190529823303223
Labour,2015,E14001039,Wigan,36.3886216847602,16.77889240071458,47,Female,2,1.28226900100708
Labour,2015,E14001053,Workington,32.08784758112885,20.20596454959611,62,Male,0,0.8304269909858704
Conservatives,2015,E14001053,Workington,32.08784758112885,20.20596454959611,75,Male,5,0.4774929881095886
Labour,2015,E14001053,Workington,32.08784758112885,20.20596454959611,18,Male,5,2.680999994277954
Labour,2015,E14001053,Workington,32.08784758112885,20.20596454959611,35,Male,5,1.0190529823303223
Conservatives,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,85,Male,5,0.4774929881095886
Labour,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,24,Female,,1.4552489519119263
Labour,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,32,Female,3,1.2174309492111206
Labour,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,24,Female,5,0.970166027545929
Conservatives,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,31,Female,7,1.2174309492111206
Labour,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,76,Female,3,0.6370049715042114
Labour,2015,E14001057,Wyre and Preston North,30.3332429010671,22.82058238379454,58,Male,,0.8304269909858704
Conservatives,2015,S14000004,Angus,33.18450304636993,19.75722059439096,46,Female,7,0.5759980082511902
Labour,2015,S14000004,Angus,33.18450304636993,19.75722059439096,47,Female,3,2.303992986679077
Labour,2015,S14000004,Angus,33.18450304636993,19.75722059439096,76,Male,4,0.6434739828109741
Conservatives,2015,S14000004,Angus,33.18450304636993,19.75722059439096,45,Female,4,1.1519969701766968
Conservatives,2015,S14000004,Angus,33.18450304636993,19.75722059439096,65,Male,7,1.119089961051941
Labour,2015,S14000006,"Ayr, Carrick and Cumnock",32.42380074591675,20.55450765207699,63,Female,3,0.560600996017456
Labour,2015,S14000006,"Ayr, Carrick and Cumnock",32.42380074591675,20.55450765207699,78,Male,5,1.2869470119476318
Conservatives,2015,S14000008,"Berwickshire, Roxburgh and Selkirk",30.46587032519037,21.15796922361987,65,Female,6,0.560600996017456
Labour,2015,S14000008,"Berwickshire, Roxburgh and Selkirk",30.46587032519037,21.15796922361987,55,Male,5,1.119089961051941
Conservatives,2015,S14000008,"Berwickshire, Roxburgh and Selkirk",30.46587032519037,21.15796922361987,71,Male,8,1.119089961051941
Conservatives,2015,S14000008,"Berwickshire, Roxburgh and Selkirk",30.46587032519037,21.15796922361987,43,Male,6,1.3732839822769165
Conservatives,2015,S14000008,"Berwickshire, Roxburgh and Selkirk",30.46587032519037,21.15796922361987,52,Female,5,2.680999994277954
Labour,2015,S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",36.45474187468395,15.05194685790466,69,Female,10,0.560600996017456
Labour,2015,S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",36.45474187468395,15.05194685790466,68,Male,3,0.5595449805259705
Conservatives,2015,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",30.56105839965709,21.14018929783709,83,Male,,0.6434739828109741
Conservatives,2015,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",30.56105839965709,21.14018929783709,56,Male,5,0.5595449805259705
Conservatives,2015,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",30.56105839965709,21.14018929783709,87,Female,8,0.8584330081939697
Conservatives,2015,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",30.56105839965709,21.14018929783709,70,Female,7,0.560600996017456
Conservatives,2015,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",30.56105839965709,21.14018929783709,81,Female,0,1.7168649435043335
Labour,2015,S14000017,Dunfermline and West Fife,34.84000895054822,15.17931609674729,56,Female,5,0.560600996017456
Labour,2015,S14000017,Dunfermline and West Fife,34.84000895054822,15.17931609674729,35,Female,5,0.5759980082511902
Labour,2015,S14000017,Dunfermline and West Fife,34.84000895054822,15.17931609674729,40,Male,0,2.680999994277954
Conservatives,2015,S14000017,Dunfermline and West Fife,34.84000895054822,15.17931609674729,24,Male,7,1.8459010124206543
Labour,2015,S14000017,Dunfermline and West Fife,34.84000895054822,15.17931609674729,32,Male,1,2.2340691089630127
Labour,2015,S14000020,East Lothian,34.01125184271488,17.81341195583501,82,Male,8,0.6434739828109741
Labour,2015,S14000020,East Lothian,34.01125184271488,17.81341195583501,83,Male,6,0.6434739828109741
Conservatives,2015,S14000020,East Lothian,34.01125184271488,17.81341195583501,82,Female,8,1.7168649435043335
Conservatives,2015,S14000020,East Lothian,34.01125184271488,17.81341195583501,66,Male,8,1.119089961051941
Conservatives,2015,S14000023,Edinburgh North and Leith,39.26805609184144,11.74858499006432,53,Female,5,0.5759980082511902
Conservatives,2015,S14000023,Edinburgh North and Leith,39.26805609184144,11.74858499006432,73,Male,6,1.119089961051941
Labour,2015,S14000023,Edinburgh North and Leith,39.26805609184144,11.74858499006432,24,Female,,2.680999994277954
Labour,2015,S14000025,Edinburgh South West,41.02845741464792,13.46991011326535,63,Male,5,0.5595449805259705
Conservatives,2015,S14000025,Edinburgh South West,41.02845741464792,13.46991011326535,82,Male,5,0.6434739828109741
Labour,2015,S14000025,Edinburgh South West,41.02845741464792,13.46991011326535,71,Male,,1.119089961051941
Labour,2015,S14000032,Glasgow North East,39.08262864863605,15.34581964730822,55,Male,6,0.5595449805259705
Labour,2015,S14000032,Glasgow North East,39.08262864863605,15.34581964730822,57,Male,5,0.5595449805259705
Labour,2015,S14000032,Glasgow North East,39.08262864863605,15.34581964730822,48,Female,4,0.5759980082511902
Labour,2015,S14000034,Glasgow South,36.51595865774257,14.46296043345627,70,Female,6,0.560600996017456
Labour,2015,S14000034,Glasgow South,36.51595865774257,14.46296043345627,58,Male,4,0.5595449805259705
Conservatives,2015,S14000034,Glasgow South,36.51595865774257,14.46296043345627,31,Female,6,1.6406179666519165
Conservatives,2015,S14000037,Gordon,33.49919903884661,15.38045654785743,60,Female,,1.121201992034912
Labour,2015,S14000037,Gordon,33.49919903884661,15.38045654785743,53,Female,,1.1519969701766968
Conservatives,2015,S14000039,"Inverness, Nairn, Badenoch and Strathspey",34.51381258829069,16.89785747920264,65,Female,,0.560600996017456
Labour,2015,S14000039,"Inverness, Nairn, Badenoch and Strathspey",34.51381258829069,16.89785747920264,53,Female,5,0.5759980082511902
Conservatives,2015,S14000039,"Inverness, Nairn, Badenoch and Strathspey",34.51381258829069,16.89785747920264,73,Female,10,0.560600996017456
Conservatives,2015,S14000039,"Inverness, Nairn, Badenoch and Strathspey",34.51381258829069,16.89785747920264,24,Male,5,0.9229509830474854
Conservatives,2015,S14000036,Glenrothes,35.04786430050943,17.0374517158372,52,Male,5,0.6866419911384583
Labour,2015,S14000036,Glenrothes,35.04786430050943,17.0374517158372,69,Female,6,1.121201992034912
Labour,2015,S14000036,Glenrothes,35.04786430050943,17.0374517158372,53,Male,3,0.6866419911384583
Labour,2015,S14000041,Kirkcaldy and Cowdenbeath,34.19074041605215,18.13756329995152,68,Female,4,0.560600996017456
Labour,2015,S14000043,Linlithgow and East Falkirk,35.88841484595584,15.67429390859779,22,Male,,2.680999994277954
Labour,2015,S14000045,Midlothian,34.84919518674793,16.71294793657663,31,Female,2,1.6406179666519165
Labour,2015,S14000045,Midlothian,34.84919518674793,16.71294793657663,80,Female,5,0.8584330081939697
Labour,2015,S14000045,Midlothian,34.84919518674793,16.71294793657663,86,Male,3,1.2869470119476318
Labour,2015,S14000045,Midlothian,34.84919518674793,16.71294793657663,67,Female,5,1.121201992034912
Labour,2015,S14000045,Midlothian,34.84919518674793,16.71294793657663,67,Male,5,1.119089961051941
Labour,2015,S14000047,Motherwell and Wishaw,37.06127240513483,15.643648300525,66,Female,1,0.560600996017456
Labour,2015,S14000048,North Ayrshire and Arran,32.90582631000366,19.79270271685075,23,Female,,1.3074029684066772
Labour,2015,S14000048,North Ayrshire and Arran,32.90582631000366,19.79270271685075,65,Male,10,1.119089961051941
Labour,2015,S14000048,North Ayrshire and Arran,32.90582631000366,19.79270271685075,62,Male,4,1.119089961051941
Conservatives,2015,S14000048,North Ayrshire and Arran,32.90582631000366,19.79270271685075,52,Female,0,0.5759980082511902
Labour,2015,S14000053,Paisley and Renfrewshire South,35.08658209093435,16.9136031113992,77,Female,5,1.7168649435043335
Labour,2015,S14000053,Paisley and Renfrewshire South,35.08658209093435,16.9136031113992,67,Male,2,0.5595449805259705
Labour,2015,S14000053,Paisley and Renfrewshire South,35.08658209093435,16.9136031113992,80,Female,5,0.8584330081939697
Conservatives,2015,S14000053,Paisley and Renfrewshire South,35.08658209093435,16.9136031113992,68,Female,5,1.121201992034912
Conservatives,2015,S14000054,Perth and North Perthshire,32.80254124397991,20.01741981760426,18,Female,8,1.9611029624938965
Conservatives,2015,S14000054,Perth and North Perthshire,32.80254124397991,20.01741981760426,70,Male,7,0.5595449805259705
