"party","ame_diff"
"Labour",-0.0449999840344834
"Conservative",0.0220611436506689
"Labour",-0.0407665010030738
"Conservative",0.00161895956398417
"Labour",-0.0346778027289994
"Conservative",-0.0154966219903498
"Labour",-0.0226000296311348
"Conservative",-0.00410467414149922
"Labour",-0.0121314588750484
"Conservative",-0.00278373811388126
"Labour",-0.0195749837374034
"Conservative",0.00674819834536201
"Labour",-0.0369551135630843
"Conservative",-0.0116377318290051
"Labour",-0.00468930893768392
"Conservative",-0.0276180635609614
"Labour",-0.0230261643457706
"Conservative",-0.00514882655606168
"Labour",-0.0197497196205777
"Conservative",0.0111584265861825
"Labour",-0.0304126490525634
"Conservative",-0.0101642610493147
"Labour",-0.029119223311198
"Conservative",-0.0155472658793056
"Labour",-0.0501776961257518
"Conservative",-0.0201826146730958
"Labour",-0.0219556022202351
"Conservative",0.00478490611492298
"Labour",-0.0163546636044477
"Conservative",-0.0285298687590562
"Labour",-0.0379623611911809
"Conservative",-0.0132375081660681
"Labour",-0.0204807176267011
"Conservative",-0.0286337352854412
"Labour",-0.00274217778836106
"Conservative",-0.0318668384363778
"Labour",-0.0108436502972558
"Conservative",-0.024236468898456
"Labour",-0.0405933615200003
"Conservative",-0.00302556062181705
"Labour",-0.0318998933426521
"Conservative",-0.0132199650766869
"Labour",-0.0285892352241563
"Conservative",-0.0186032258349162
"Labour",-0.0341838362034264
"Conservative",-0.0397607460298868
"Labour",-0.00645319038835956
"Conservative",-0.0158577888385004
"Labour",-0.0241259735634079
"Conservative",0.0167066397095678
"Labour",-0.0243801485033133
"Conservative",-0.0130918505176401
"Labour",-0.0230615257839199
"Conservative",-0.0493807615326847
"Labour",-0.0223253577473174
"Conservative",0.00386506994935174
"Labour",-0.0227861150591269
"Conservative",-0.00469364089404336
"Labour",0.0067671580768538
"Conservative",-0.0260083759060213
"Labour",-0.00773261963647862
"Conservative",-0.0128352200045703
"Labour",-0.0184927044937904
"Conservative",0.00315044012232304
"Labour",-0.0422510037866057
"Conservative",-0.02735150227163
"Labour",-0.00142390972727935
"Conservative",-0.00863915581416122
"Labour",-0.00797675746887105
"Conservative",-0.0189333942392833
"Labour",-0.0137169771401264
"Conservative",-0.0056899981128994
"Labour",-0.00815930150934275
"Conservative",-0.00968888010609547
"Labour",-0.0280554305234454
"Conservative",-0.00748287133885258
"Labour",-0.031637783581729
"Conservative",-0.0124667544489017
"Labour",-0.0253792802516257
"Conservative",0.0134394086061209
"Labour",-0.0217814201541393
"Conservative",-0.00855243739271567
"Labour",-0.0146244856437718
"Conservative",-0.010831086350699
"Labour",-0.0190208767159255
"Conservative",-0.00247206331672179
"Labour",-0.0199280819767055
"Conservative",-0.021313983850213
"Labour",-0.0374006947311428
"Conservative",-0.00358930084561702
"Labour",-0.0187789032574351
"Conservative",-0.0226909069259919
"Labour",-0.0133226676091642
"Conservative",-0.0189070549230053
"Labour",-0.0232434963387712
"Conservative",0.00858760488740661
"Labour",-0.0105280063631151
"Conservative",-0.0132763476140463
"Labour",-0.0100305468068679
"Conservative",-0.0232083451962053
"Labour",0.00333147854299093
"Conservative",-0.00305481052839497
"Labour",-0.0279535822651241
"Conservative",-0.00566648332136948
"Labour",-0.0274091698018438
"Conservative",0.00343340907605873
"Labour",-0.0386307980053011
"Conservative",0.0215130189564577
"Labour",-0.0098832576938568
"Conservative",-0.0397567213176552
"Labour",-0.0173043273029132
"Conservative",-0.0101298356199435
"Labour",-0.000454763730713676
"Conservative",-0.0227916968796064
"Labour",-0.0216158155537318
"Conservative",-0.0136883118994736
"Labour",-0.024745496169128
"Conservative",-0.00396140184564564
"Labour",-0.0315675885853497
"Conservative",-0.00446134346673787
"Labour",-0.0244625783916617
"Conservative",-0.0107558130222172
"Labour",-0.00509959810667192
"Conservative",-0.0208468691396554
"Labour",-0.0108766954370707
"Conservative",-0.0286123938753583
"Labour",-0.0354028439623147
"Conservative",-0.019905261164419
"Labour",-0.0246872228505775
"Conservative",0.00501748934846623
"Labour",0.00201535412410487
"Conservative",-0.0309270024469749
"Labour",-0.00738590172515385
"Conservative",-0.026723889080712
"Labour",-0.0190348729250314
"Conservative",0.0151445252068266
"Labour",0.000786185693579703
"Conservative",-0.0216851753093062
"Labour",-0.0329497113447323
"Conservative",-0.00789752821164404
"Labour",-0.00396702367734222
"Conservative",-0.0265831526775242
"Labour",-0.0396959666113844
"Conservative",-0.00196010044865711
"Labour",-0.039175446618128
"Conservative",-0.0173532891520964
"Labour",-0.0297183100070543
"Conservative",-0.0244893991520346
"Labour",-0.0500381456369803
"Conservative",0.00817945624335368
"Labour",-0.0359595896886243
"Conservative",-0.0206878159328971
"Labour",-0.0286068608497537
"Conservative",-0.0170501614559976
"Labour",-0.028472870997926
"Conservative",0.0130431286708897
"Labour",-0.0310650495480716
"Conservative",2.59056865940539e-06
"Labour",-0.0256415260052043
"Conservative",-0.0207277171875493
"Labour",-0.0385485318402887
"Conservative",-0.0315026711009629
"Labour",-0.0226266945006047
"Conservative",0.00646851335230383
"Labour",-0.0197988348561764
"Conservative",0.00652126710011305
"Labour",-0.0345302074416919
"Conservative",-0.0238291223762521
"Labour",-0.0432754608924833
"Conservative",0.00486332490567466
"Labour",-0.0286616343368127
"Conservative",-0.00403926984747857
"Labour",-0.0024488984253252
"Conservative",-0.0138913689403242
"Labour",0.00384276567245567
"Conservative",-0.0235671964102986
